"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"391",9.41762075601852e-24,1.64129972267227,0.584,0.269,1.78435660464283e-19,6,"RPL39"
"392",2.19379431564837e-23,1.17636528827996,0.809,0.542,4.15658208985897e-19,6,"RPL28"
"393",1.05262335152589e-21,1.00558720160989,0.91,0.703,1.9944054641361e-17,6,"RPS18"
"394",3.19268351923532e-21,1.33146062790596,0.685,0.359,6.04917746389517e-17,6,"RPS9"
"395",1.47326593272778e-19,1.804396510893,0.584,0.213,2.79139696273933e-15,6,"RPL35"
"396",4.8688084824056e-19,0.751561352485942,0.921,0.769,9.2249314316139e-15,6,"TPT1"
"397",9.17880210595742e-19,1.1126775971906,0.865,0.512,1.73910763501575e-14,6,"RPL32"
"398",2.56422587462437e-18,1.08315388699629,0.843,0.525,4.85843876465079e-14,6,"RPL18A"
"399",1.02627529497008e-17,2.52014035910878,0.27,0.082,1.94448380137981e-13,6,"RAB13"
"400",2.55138129057359e-17,1.11577530856549,0.82,0.48,4.83410213124979e-13,6,"RPS24"
"401",3.19521274508236e-16,1.14424848424313,0.697,0.375,6.05396958810755e-12,6,"RPL27A"
"402",5.18416616017786e-16,1.01413615962737,0.775,0.525,9.822439623689e-12,6,"RPS27A"
"403",2.38901817200022e-15,0.831774743066891,0.708,0.53,4.52647273048882e-11,6,"RPL21"
"404",3.59871970294974e-15,1.57980150128004,0.494,0.189,6.81849422117888e-11,6,"UBA52"
"405",7.68102976197073e-15,1.26328635362514,0.573,0.284,1.45532470900059e-10,6,"RPL10A"
"406",9.29098340366506e-15,0.579843827050265,0.921,0.814,1.76036262549242e-10,6,"RPL13"
"407",1.37994388224151e-14,1.16263942605347,0.685,0.409,2.61457967368298e-10,6,"RPS15"
"408",6.1544314359082e-14,1.01076898719597,0.831,0.588,1.16608012416153e-09,6,"RPS19"
"409",2.06437828612594e-13,1.36652055060822,0.562,0.252,3.91137753872281e-09,6,"RPL37A"
"410",2.55677655087849e-13,1.67740614963471,0.348,0.133,4.84432453094948e-09,6,"PPIA"
"411",1.74893481282016e-12,1.44296186555475,0.337,0.159,3.31370678985036e-08,6,"CST3"
"412",4.99591550022302e-12,0.833375577864767,0.674,0.466,9.46576109827256e-08,6,"RPLP0"
"413",6.50520946241827e-12,1.0982517453496,0.719,0.393,1.23254203684439e-07,6,"RPS15A"
"414",8.11102693165166e-12,1.39303664022306,0.64,0.308,1.53679627274004e-07,6,"RPS28"
"415",9.43234089346805e-12,1.43820338441121,0.517,0.216,1.78714562908539e-07,6,"RPL37"
"416",1.7871659805472e-11,1.60781587744964,0.438,0.152,3.38614338334279e-07,6,"RPS29"
"417",3.20250511940862e-11,0.75286621025292,0.753,0.603,6.06778644974352e-07,6,"RPL17"
"418",3.35693822527364e-11,1.1206773296425,0.618,0.359,6.36039085542597e-07,6,"RPL12"
"419",6.34394002549387e-11,2.29502843641874,0.292,0.068,1.20198631663032e-06,6,"CD99"
"420",9.40599325591631e-11,1.34601665580164,0.382,0.179,1.78215354219846e-06,6,"RPL27"
"421",1.31203374864835e-10,0.847569459447522,0.652,0.416,2.48591034356404e-06,6,"RPL3"
"422",1.46658171302114e-10,0.642396109159781,0.753,0.592,2.77873237166116e-06,6,"RPS3A"
"423",1.50337035765868e-10,0.985847002766905,0.685,0.401,2.84843581665591e-06,6,"RPL30"
"424",2.48540974746655e-10,0.98465351671255,0.607,0.351,4.70910584852488e-06,6,"RPL29"
"425",4.9449838606123e-10,1.3794097123455,0.517,0.226,9.36926092070212e-06,6,"NME2"
"426",5.40291987219443e-10,1.42823653965216,0.517,0.217,1.02369122818468e-05,6,"RPL36"
"427",6.34582164760246e-10,0.7447535644656,0.899,0.704,1.20234282757124e-05,6,"RPS2"
"428",6.92355405810844e-10,0.522967913768867,0.742,0.615,1.31180578738981e-05,6,"RPL13A"
"429",7.52381769452067e-10,0.961521987927586,0.539,0.328,1.42553773858083e-05,6,"RPS11"
"430",1.12233110284608e-09,1.22761437148643,0.82,0.531,2.12648074056247e-05,6,"TIMP1"
"431",1.3547915008685e-09,0.814716122633167,0.719,0.484,2.56692345669554e-05,6,"RPS3"
"432",1.6314957151407e-09,1.2180633714577,0.708,0.572,3.09119493147708e-05,6,"B2M"
"433",5.19729066460544e-09,0.600242657744836,0.753,0.627,9.84730662222793e-05,6,"RPS4X"
"434",7.94124329680769e-09,0.943093525996019,0.472,0.28,0.000150462736744615,6,"RPS5"
"435",9.01526779605602e-09,0.714200190820732,0.674,0.464,0.000170812278931873,6,"RPL8"
"436",1.08931827604653e-08,0.764462883903933,0.843,0.572,0.000206393133762537,6,"RPS23"
"437",2.63742917070097e-08,1.37031656372298,0.416,0.171,0.000499713704972713,6,"RPL22"
"438",3.06555108525678e-08,0.598452761572184,0.708,0.595,0.000580829964123602,6,"RPS14"
"439",4.10714557135154e-08,0.993106033334428,0.573,0.338,0.000778180871403976,6,"RPL34"
"440",4.33670103098071e-08,0.528108598915958,0.787,0.704,0.000821674744339916,6,"RPL10"
"441",4.42500845230872e-08,0.678020018890502,0.674,0.494,0.000838406351458933,6,"RPS16"
"442",6.12840741111505e-08,0.615830870513756,0.742,0.567,0.00116114935218397,6,"RPL19"
"443",9.07487615929807e-08,1.1253504506505,0.584,0.308,0.00171941678590221,6,"RPS27"
"444",1.1057708781073e-07,0.753907379293079,0.742,0.522,0.00209510408274989,6,"RPL11"
"445",1.35090157323857e-07,0.462497891504207,0.843,0.731,0.00255955321081512,6,"RPS8"
"446",1.48811801523115e-07,0.830532828095942,0.36,0.239,0.00281953720345846,6,"FAU"
"447",1.52764833673425e-07,0.871890813469819,0.685,0.397,0.00289443530361037,6,"RPS13"
"448",3.3334979829265e-07,0.640303730198541,0.697,0.486,0.00631597862825084,6,"RPL6"
"449",5.49094418925785e-07,1.27449630567105,0.764,0.444,0.0104036919553869,6,"TMSB10"
"450",7.48441456876791e-07,0.96685858333902,0.427,0.241,0.0141807202834446,6,"RPL35A"
"451",7.86787587070774e-07,1.08211932614817,0.337,0.179,0.01490726441223,6,"EEF1G"
"452",8.62791546193423e-07,0.819217514868108,0.337,0.239,0.0163473114257268,6,"RPSA"
"453",1.04777717819709e-06,0.63921797658877,0.742,0.534,0.0198522341953002,6,"RPS6"
"454",1.05661790005399e-06,1.04410111043252,0.506,0.255,0.0200197393523229,6,"RPS25"
"455",1.32507879320096e-06,1.35324305036404,0.36,0.144,0.0251062678947786,6,"SNHG29"
"456",2.23723015806254e-06,1.28056191096465,0.348,0.168,0.042388799804811,6,"RPL36A"
"457",4.31835829462721e-06,0.980024645319144,0.966,0.784,0.0818199346083018,6,"FTH1"
"458",5.36826381800999e-06,1.57961898561898,0.326,0.116,0.101712494559835,6,"RPS21"
"459",1.52729248872267e-05,0.570763197788229,0.798,0.7,0.289376107838284,6,"MT-CO1"
"460",1.75553721991841e-05,0.505829522321239,0.742,0.607,0.33262163705794,6,"RPL7A"
"461",1.77798823204904e-05,0.603907191664292,0.742,0.568,0.336875430326332,6,"RPL26"
"462",1.80132554443532e-05,1.29280719650206,0.494,0.232,0.341297150904161,6,"S100A11"
"463",2.25983854727987e-05,1.09117333533241,0.404,0.208,0.428171609553117,6,"PPIB"
"464",2.26295611931446e-05,1.16386568625555,0.258,0.114,0.428762295926511,6,"NPC2"
"465",2.99354260542371e-05,1.30320236786444,0.494,0.228,0.56718651744963,6,"SH3BGRL3"
"466",3.3076625649117e-05,0.892269266918336,0.438,0.262,0.626702826173819,6,"RPL23A"
"467",4.8826501025991e-05,0.64773488771943,0.258,0.158,0.925115714939452,6,"BGN"
"468",4.92964797067645e-05,0.637958750672318,0.562,0.362,0.934020401004067,6,"RPL14"
"469",5.81778586543795e-05,0.504013930217879,0.787,0.744,1,6,"MT-CO2"
"470",7.16771395669445e-05,1.17630594375635,0.798,0.475,1,6,"TMSB4X"
"471",7.71483574672444e-05,0.491485751319734,0.73,0.589,1,6,"RPL15"
"472",9.46904153431742e-05,0.875781144129767,0.787,0.491,1,6,"LGALS1"
"473",9.61830958317948e-05,0.937448032012454,0.427,0.236,1,6,"RPS20"
"474",9.68012070365889e-05,0.383296750563063,0.888,0.687,1,6,"FTL"
"475",0.000101287148937666,0.602402381263272,0.506,0.388,1,6,"RPL9"
"476",0.000171037631971625,1.11577530856549,0.371,0.181,1,6,"OAZ1"
"477",0.00021132410399114,1.00951557719133,0.348,0.185,1,6,"EEF1B2"
"478",0.000223372058055272,1.70989252442977,0.27,0.129,1,6,"DCN"
"479",0.000262901347974193,0.715510074387715,0.584,0.368,1,6,"RPS7"
"480",0.000305352332822179,0.433624930723981,0.753,0.735,1,6,"MT-ATP6"
"481",0.000389189308308753,0.850877635721406,0.326,0.182,1,6,"SPARC"
"482",0.000617359500118122,0.66921642211378,0.393,0.281,1,6,"IFITM3"
"483",0.000859912339539648,0.270780890172066,0.506,0.562,1,6,"MT-ND4"
"484",0.00111710079804543,0.82887678504054,0.652,0.477,1,6,"CD63"
"485",0.00172909550839354,0.668865256169712,0.472,0.308,1,6,"RPL24"
"486",0.00184145330817994,0.64423928569951,0.393,0.264,1,6,"RPL7"
"487",0.00210498397856551,1.01071805086956,0.27,0.148,1,6,"YBX1"
"488",0.00219274132879682,0.705380655829428,0.292,0.202,1,6,"CD59"
"489",0.00245460829853177,0.723714997209438,0.27,0.19,1,6,"ITM2B"
"490",0.00254589113041333,0.508280203898722,0.517,0.4,1,6,"RPL18"
"491",0.00268671729869056,1.25339881194383,0.438,0.237,1,6,"MIF"
"492",0.0046657762720678,0.498191386275138,0.404,0.286,1,6,"RACK1"
"493",0.00481874049571693,0.670350170730782,0.494,0.322,1,6,"COL6A2"
"494",0.00681149792369007,1.60360362616272,0.281,0.111,1,6,"LUM"
"495",0.00780054865388768,0.38214775205433,0.697,0.615,1,6,"EEF1A1"
"496",4.58324694908749e-62,2.13996733793054,1,0.959,8.68387799443606e-58,7,"MALAT1"
"497",1.2098165622127e-23,1.60009025911114,0.735,0.556,2.2922394404244e-19,7,"MT-ND4"
"498",1.04331571337639e-22,1.6149032140461,0.878,0.733,1.97677028213425e-18,7,"MT-ATP6"
"499",4.81738118997856e-18,1.95561230580966,0.735,0.32,9.12749214065238e-14,7,"MT-ND1"
"500",6.82727340387719e-18,1.80235042593026,0.592,0.256,1.29356349183261e-13,7,"MT-ND5"
"501",1.67522479556297e-17,2.06743817921558,0.776,0.333,3.17404842015317e-13,7,"MT-ND2"
"502",2.85704610334072e-17,1.35924563492469,0.898,0.743,5.41324525199966e-13,7,"MT-CO2"
"503",1.8878457659289e-16,2.24965526058167,0.755,0.412,3.57690137270548e-12,7,"NEAT1"
"504",8.77038444607536e-16,1.45800128968553,0.837,0.662,1.6617247409979e-11,7,"MT-CYB"
"505",1.84673770528182e-15,1.80352861712754,0.592,0.322,3.49901393019747e-11,7,"MT-ND3"
"506",2.0032987510666e-14,2.60357924519102,0.571,0.132,3.79565014364588e-10,7,"MTRNR2L12"
"507",9.67651045075797e-13,1.35316665344684,0.816,0.627,1.83340843510511e-08,7,"MT-CO3"
"508",1.94855670982949e-10,2.74760149523753,0.347,0.062,3.69193039811394e-06,7,"XIST"
"509",1.02774211761911e-09,1.14983806724824,0.857,0.7,1.94726299025292e-05,7,"MT-CO1"
"510",6.38267025056828e-08,1.25024117947097,0.286,0.226,0.00120932453237517,7,"JUN"
"511",1.70176814780654e-58,9.41144036978641,0.933,0.002,3.22434010964905e-54,8,"PECAM1"
"512",5.18183405518058e-57,2.93552816250789,0.867,0.26,9.81802098435065e-53,8,"HLA-A"
"513",6.01378879260156e-54,3.05217472921193,0.833,0.212,1.13943256253422e-49,8,"HLA-B"
"514",7.87400205649707e-40,8.4047766395054,0.7,0.002,1.4918871696445e-35,8,"CLDN5"
"515",3.72490443469999e-35,7.45724405939953,0.667,0.003,7.05757643242608e-31,8,"DEPP1"
"516",3.45351251130349e-34,3.11693743519732,0.833,0.144,6.54337015516671e-30,8,"HLA-C"
"517",1.78700426114819e-33,4.83163957418103,0.867,0.039,3.38583697359748e-29,8,"HLA-E"
"518",2.46775454081598e-29,8.87228155867838,0.467,0.001,4.67565452848403e-25,8,"ADGRL4"
"519",1.08901193121966e-28,4.2773349693846,0.8,0.053,2.06335090608189e-24,8,"TCF4"
"520",1.80652786867494e-27,9.36413465500805,0.467,0,3.42282835277842e-23,8,"SMAD1"
"521",1.02573258163418e-26,1.97974086784022,0.967,0.572,1.94345552242228e-22,8,"B2M"
"522",1.39336158417525e-26,7.95974439992872,0.5,0.002,2.64000219353685e-22,8,"PXDN"
"523",1.68059730160566e-25,10.5447069006499,0.4,0,3.18422770735224e-21,8,"PLVAP"
"524",3.12056978025362e-23,9.26459898145714,0.4,0,5.91254356264654e-19,8,"CD34"
"525",1.69068211067518e-21,2.00407143123392,0.8,0.313,3.20333539509626e-17,8,"RPS28"
"526",2.49268072528271e-21,6.13531596451217,0.5,0.007,4.72288217019314e-17,8,"PIM3"
"527",2.55785743437577e-21,7.09467398001483,0.433,0.003,4.84637248091177e-17,8,"RGCC"
"528",3.93632017160044e-21,9.04220656012069,0.367,0,7.45814582913136e-17,8,"SOX18"
"529",3.93632017161636e-21,9.04220656012069,0.367,0,7.45814582916151e-17,8,"ARHGAP18"
"530",7.10263240110898e-21,5.24913586406933,0.533,0.022,1.34573576103812e-16,8,"FABP5"
"531",7.50309450040834e-21,5.66077745348466,0.533,0.011,1.42161131499237e-16,8,"TM4SF1"
"532",1.29295987946983e-20,5.45724405939953,0.533,0.017,2.44977108363148e-16,8,"SPRY1"
"533",6.57388216685592e-20,7.35032885548302,0.4,0.002,1.24555345415419e-15,8,"CRIP2"
"534",3.73568052457978e-19,9.91667567803683,0.3,0,7.07799388992131e-15,8,"TM4SF18"
"535",4.454543690216e-19,4.92886508704474,0.533,0.027,8.44002392985226e-15,8,"PGF"
"536",2.14854898607304e-18,8.45724405939953,0.333,0.001,4.07085576391259e-14,8,"IVNS1ABP"
"537",3.06521587577207e-18,4.17925931209977,0.533,0.036,5.80766451982533e-14,8,"SPTBN1"
"538",4.78491157069396e-18,7.7791721542869,0.333,0.002,9.06597195299385e-14,8,"MYO10"
"539",3.15921372728672e-17,5.67963648073598,0.433,0.009,5.98576224909015e-13,8,"SH3BP5"
"540",4.45163425289469e-17,9.62716906084185,0.267,0,8.43451141895957e-13,8,"CD93"
"541",4.45163425289472e-17,9.62716906084185,0.267,0,8.43451141895963e-13,8,"CCL14"
"542",4.5981515121941e-17,8.91667567803683,0.3,0,8.71211767015416e-13,8,"CXCR4"
"543",9.72647633981042e-17,7.57272127681947,0.333,0.002,1.84287547210388e-12,8,"EGFL7"
"544",6.01747905518969e-16,5.73026255380595,0.367,0.015,1.14013175658679e-11,8,"ANGPT2"
"545",1.30870786082016e-15,6.25079318193211,0.367,0.005,2.47960878389596e-11,8,"LXN"
"546",1.95799991264807e-15,6.97181723222929,0.3,0.002,3.70982243449431e-11,8,"CDC42EP3"
"547",3.16601453666939e-15,4.16446231017169,0.533,0.036,5.99864774262749e-11,8,"CD9"
"548",2.24058018039927e-14,6.33171317731567,0.333,0.004,4.2452272678025e-10,8,"ESAM"
"549",2.40298551959195e-14,6.38685473150814,0.3,0.008,4.55293666397086e-10,8,"KLF2"
"550",2.40927605069702e-14,5.3197405356496,0.367,0.012,4.56485533325565e-10,8,"ETS2"
"551",4.27423503430612e-14,3.83275319449174,0.5,0.041,8.09839311949981e-10,8,"SELENOW"
"552",6.07830346057842e-14,5.5138275877659,0.333,0.009,1.15165615667579e-09,8,"TNFSF10"
"553",2.58115707979598e-13,2.50491049302985,0.767,0.141,4.89051831908945e-09,8,"H3F3A"
"554",5.34602623553291e-13,2.03578029096126,0.567,0.211,1.01291159084642e-08,8,"CALM1"
"555",1.42974800740057e-12,3.54470690064987,0.533,0.046,2.70894354962187e-08,8,"MAP1LC3B"
"556",5.46329039419229e-11,3.55035346379101,0.5,0.057,1.03512963098761e-06,8,"CCN2"
"557",9.21851485703009e-11,2.99781244076224,0.5,0.068,1.74663200996149e-06,8,"CCDC85B"
"558",1.03166936556114e-10,5.92672934270075,0.267,0.005,1.9547039469287e-06,8,"ITGA6"
"559",1.04621182391361e-10,4.32479376337588,0.367,0.021,1.98225754276912e-06,8,"YWHAH"
"560",2.50414337650432e-10,5.07022093629029,0.3,0.012,4.74460045546274e-06,8,"RGS16"
"561",4.20683537183057e-10,4.97181723222929,0.3,0.01,7.97069097900738e-06,8,"MGLL"
"562",4.86502135136797e-10,2.634977427938,0.6,0.18,9.21775595443689e-06,8,"FOS"
"563",6.74717651608866e-10,2.64254716200076,0.3,0.072,1.27838753450332e-05,8,"JUNB"
"564",9.19878884374295e-10,4.92119115915932,0.3,0.011,1.74289452222398e-05,8,"PDLIM1"
"565",1.14410780669665e-09,1.10618860180703,0.667,0.489,2.16774106134814e-05,8,"RPS3"
"566",2.21986592363265e-09,2.79276121903485,0.533,0.077,4.20597996550678e-05,8,"SPARCL1"
"567",6.09298078125411e-09,0.704648368744054,0.6,0.593,0.000115443706862422,8,"RPL15"
"568",1.87006086870005e-08,3.83275319449174,0.333,0.023,0.000354320432792598,8,"ODC1"
"569",1.36209814772777e-07,1.19823137698012,0.867,0.482,0.00258076736049981,8,"TMSB4X"
"570",1.5512568373891e-07,2.31428610555749,0.267,0.079,0.00293916632980113,8,"APLP2"
"571",8.82246319571532e-07,3.17520869163568,0.3,0.04,0.0167159210169218,8,"POMP"
"572",9.74653084180405e-07,3.43932215140227,0.267,0.03,0.0184667519859661,8,"CAVIN1"
"573",3.39971244779158e-06,3.03403262867499,0.333,0.044,0.0644143517483071,8,"WWTR1"
"574",4.60188609878185e-06,1.36222386697111,0.733,0.335,0.0871919359136197,8,"RPL23"
"575",8.20840607936916e-06,2.96539096306986,0.333,0.048,0.155524669985808,8,"HES1"
"576",2.18479591117666e-05,0.883596871906211,0.7,0.572,0.413953281290641,8,"RPL26"
"577",2.46821405926413e-05,3.26961705622376,0.267,0.031,0.467652517808775,8,"MARCKSL1"
"578",6.96176887231951e-05,1.99781244076224,0.433,0.134,1,8,"KLF6"
"579",7.16055857583172e-05,2.87228155867838,0.267,0.044,1,8,"EIF2S2"
"580",0.000151664630368622,1.97280843463234,0.4,0.106,1,8,"GNAS"
"581",0.000168853430253089,1.60341470754243,0.367,0.113,1,8,"GNG11"
"582",0.000190126388619794,1.41284994004108,0.533,0.203,1,8,"HMGB1"
"583",0.000239152364378355,2.24479444131066,0.367,0.083,1,8,"IER2"
"584",0.000289955185526583,1.36978121814919,0.5,0.181,1,8,"UBC"
"585",0.000626556177732314,0.919279038215546,0.6,0.408,1,8,"RPL30"
"586",0.000899601920931899,2.23227769439926,0.3,0.068,1,8,"TSC22D1"
"587",0.000981497030956102,1.28464987118124,0.333,0.191,1,8,"ITM2B"
"588",0.00178334163434379,0.557658264414248,0.633,0.581,1,8,"RPS23"
"589",0.00235938981978847,0.777977234348003,0.833,0.538,1,8,"RPS6"
"590",0.00335571441800647,2.21623595989574,0.267,0.082,1,8,"STC1"
"591",0.00436573738350455,1.37649664551517,0.433,0.215,1,8,"BTG1"
"592",0.00837816515845631,0.343028490543508,0.3,0.112,1,8,"APOD"
"593",0.00883833776992028,0.578682186849509,0.933,0.772,1,8,"TPT1"
